Wavelength(nm),Δε_Gaussian
261.591973244147,15.299250143611
261.986622073579,14.601375848794
262.38127090301,13.9310090160398
262.775919732442,13.2894673328836
263.170568561873,12.6776429911025
263.565217391304,12.096103805919
263.959866220736,11.5451869346894
264.354515050167,11.0250843550734
264.749163879599,10.5359195760088
265.14381270903,10.0778153271478
265.538461538461,9.65095220095581
265.933110367893,9.25561840559885
266.327759197324,8.89225092704875
266.722408026756,8.56146849796102
267.117056856187,8.26409683253874
267.511705685619,8.00118661540688
267.90635451505,7.77402473376142
268.301003344482,7.58413922137677
268.695652173913,7.43329834623483
269.090301003344,7.32350422626887
269.484949832776,7.25698130540104
269.879598662207,7.23615996966612
270.274247491639,7.26365553516149
270.66889632107,7.34224279959908
271.063545150502,7.47482632039481
271.458193979933,7.66440656680146
271.852842809365,7.91404209309299
272.247491638796,8.22680789501165
272.642140468227,8.60575014263696
273.036789297659,9.05383752888632
273.43143812709,9.57390953273879
273.826086956522,10.168621968145
274.220735785953,10.8403902711139
274.615384615385,11.5913310658905
275.010033444816,12.4232026433613
275.404682274248,13.3373450775051
275.799331103679,14.3346207953143
276.19397993311,15.4153564985841
276.588628762542,16.5792874087091
276.983277591973,17.8255048647046
277.377926421405,19.1524083468254
277.772575250836,20.5576630204437
278.167224080268,22.0381638947105
278.561872909699,23.5900076658784
278.95652173913,25.2084732644864
279.351170568562,26.8880120479764
279.745819397993,28.6222484755318
280.140468227425,30.4039919704786
280.535117056856,32.2252605187516
280.929765886288,34.0773163717352
281.324414715719,35.9507140209976
281.71906354515,37.8353603946254
282.113712374582,39.7205869941502
282.508361204013,41.5952334522883
282.903010033445,43.4477417501423
283.297658862876,45.2662600937992
283.692307692308,47.0387552203452
284.086956521739,48.7531316881476
284.481605351171,50.3973565117909
284.876254180602,51.9595873339407
285.270903010033,53.4283021899038
285.665551839465,54.7924288204191
286.060200668896,56.0414714281361
286.454849498328,57.1656327563732
286.849498327759,58.1559293970242
287.244147157191,59.00429830884
287.638795986622,59.703692647398
288.033444816053,60.2481651723715
288.428093645485,60.6329377034881
288.822742474916,60.8544553398916
289.217391304348,60.9104244334823
289.612040133779,60.7998336092104
290.006688963211,60.522957447403
290.401337792642,60.0813427775162
290.795986622074,59.4777778712869
291.190635451505,58.7162451579121
291.585284280936,57.8018584064333
291.979933110368,56.7407856229734
292.374581939799,55.5401591853703
292.769230769231,54.2079749782572
293.163879598662,52.752982491789
293.558528428094,51.1845680021573
293.953177257525,49.5126330580268
294.347826086957,47.7474705517271
294.742474916388,45.8996406563854
295.137123745819,43.979848860571
295.531772575251,41.998828232202
295.926421404682,39.9672278964734
296.321070234114,37.89550952272
296.715719063545,35.7938533877396
297.110367892977,33.6720753245011
297.505016722408,31.5395555823025
297.899665551839,29.405180324869
298.294314381271,27.2772961843945
298.688963210702,25.1636779800082
299.083612040134,23.0715094063435
299.478260869565,21.007376209131
299.872909698997,18.9772710969087
300.267558528428,16.9866093970646
300.66220735786,15.0402542557668
301.056856187291,13.1425500091069
301.451505016722,11.2973622201222
301.846153846154,9.5081227853672
302.240802675585,7.77787846620439
302.635451505017,6.10934119384669
303.030100334448,4.50493853207044
303.42474916388,2.96686275518598
303.819397993311,1.49711710814276
304.214046822742,0.0975579565865771
304.608695652174,-1.23006829725217
305.003344481605,-2.48409446689947
305.397993311037,-3.66290872959101
305.792642140468,-4.76493817955626
306.1872909699,-5.78864007335509
306.581939799331,-6.73250083120869
306.976588628763,-7.59504264106452
307.371237458194,-8.37483730546673
307.765886287625,-9.07052677974752
308.160535117057,-9.68084967759879
308.555183946488,-10.2046728701494
308.94983277592,-10.641027180021
309.344481605351,-10.989146074535
309.739130434783,-11.2485061936807
310.133779264214,-11.4188685093034
310.528428093645,-11.5003189022355
310.923076923077,-11.4933069631135
311.317725752508,-11.398681869149
311.71237458194,-11.217724261321
312.107023411371,-10.9521731420247
312.501672240803,-10.604246929407
312.896321070234,-10.1766579383365
313.290969899666,-9.67261970584007
313.685618729097,-9.09584673730366
314.080267558528,-8.45054641510994
314.47491638796,-7.74140297993363
314.869565217391,-6.97355366296572
315.264214046823,-6.15255721130813
315.658862876254,-5.28435520529037
316.053511705686,-4.37522671236938
316.448160535117,-3.43173695474195
316.842809364549,-2.46068078435937
317.23745819398,-1.46902185758207
317.632107023411,-0.463828480624833
318.026755852843,0.547792845006281
318.421404682274,1.55876511140222
318.816053511706,2.56210864713769
319.210702341137,3.55100804081048
319.605351170569,4.51887709982495
320,5.45942084683531
