Wavelength(nm),Δε_Gaussian
272.642140468227,8.39367532691925
273.036789297659,8.92369459694981
273.43143812709,9.5567310560578
273.826086956522,10.2976915454046
274.220735785953,11.1509807712427
274.615384615385,12.120411459414
275.010033444816,13.2091108049913
275.404682274248,14.4194241181198
275.799331103679,15.7528167564422
276.19397993311,17.2097756361088
276.588628762542,18.7897118213486
276.983277591973,20.4908658998821
277.377926421405,22.3102180500255
277.772575250836,24.2434048864547
278.167224080268,26.2846453259674
278.561872909699,28.4266778328165
278.95652173913,30.6607114760009
279.351170568562,32.976393249532
279.745819397993,35.3617940632955
280.140468227425,37.8034157000298
280.535117056856,40.2862208481886
280.929765886288,42.7936880579128
281.324414715719,45.3078931272188
281.71906354515,47.8096180094187
282.113712374582,50.2784878450133
282.508361204013,52.6931361688428
282.903010033445,55.0313977358966
283.297658862876,57.2705277592154
283.692307692308,59.3874456756027
284.086956521739,61.359000866286
284.481605351171,63.162257078899
284.876254180602,64.7747916440397
285.270903010033,66.1750049747076
285.665551839465,67.3424353006307
286.060200668896,68.2580731416963
286.454849498328,68.9046696837949
286.849498327759,69.2670330027525
287.244147157191,69.3323060011882
287.638795986622,69.0902199893383
288.033444816054,68.5333180604134
288.428093645485,67.6571427859034
288.822742474916,66.4603832838326
289.217391304348,64.944977385955
289.612040133779,63.1161654362529
290.006688963211,60.9824931763256
290.401337792642,58.5557621926512
290.795986622074,55.8509274919459
291.190635451505,52.8859429066568
291.585284280936,49.6815561835323
291.979933110368,46.2610567434226
292.374581939799,42.6499801888991
292.769230769231,38.8757746474135
293.163879598662,34.9674349427596
293.558528428094,30.955111360254
293.953177257525,26.8697003885512
294.347826086957,22.7424252647827
294.742474916388,18.6044144060887
295.137123745819,14.4862858712362
295.531772575251,10.4177458582445
295.926421404682,6.42720891078307
296.321070234114,2.5414469863479
296.715719063545,-1.21472615303017
297.110367892977,-4.81872961248892
297.505016722408,-8.25044445912135
297.899665551839,-11.4923936793946
298.294314381271,-14.5298705910839
298.688963210702,-17.3510144960962
299.083612040134,-19.94683356501
299.478260869565,-22.3111761267148
299.872909698997,-24.4406526664822
300.267558528428,-26.3345118845398
300.66220735786,-27.9944751090773
301.056856187291,-29.4245341705259
301.451505016722,-30.6307185100025
301.846153846154,-31.6208378007061
302.240802675585,-32.4042066982817
302.635451505017,-32.9913585011664
303.030100334448,-33.3937544959613
303.42474916388,-33.6234955918287
303.819397993311,-33.6930425219638
304.214046822742,-33.6149504233025
304.608695652174,-33.401623015021
305.003344481605,-33.0650909018876
305.397993311037,-32.6168177519003
305.792642140468,-32.0675372618966
306.1872909699,-31.4271229534699
306.581939799331,-30.704491957996
306.976588628762,-29.9075430764705
307.371237458194,-29.0431285585058
307.765886287625,-28.1170582546741
308.160535117057,-27.1341340746386
308.555183946488,-26.0982120448078
308.94983277592,-25.0122887153998
309.344481605351,-23.8786082266697
309.739130434783,-22.6987860134758
310.133779264214,-21.4739449091741
310.528428093645,-20.2048593040125
310.923076923077,-18.8921030169442
311.317725752508,-17.5361966478551
311.71237458194,-16.1377503820641
312.107023411371,-14.6975985112007
312.501672240803,-13.2169223031454
312.896321070234,-11.6973582863577
313.290969899666,-10.1410894974589
313.685618729097,-8.5509177616296
314.080267558528,-6.93031561935212
314.47491638796,-5.28345706644852
314.869565217391,-3.6152268239106
315.264214046823,-1.93120838703152
315.658862876254,-0.237651608168938
316.053511705686,1.45857896641096
316.448160535117,3.15007336684809
316.842809364548,4.82896107554803
317.23745819398,6.48700920556029
317.632107023411,8.1157314428325
318.026755852843,9.7065050464905
318.421404682274,11.2506931034377
318.816053511706,12.7397692043459
319.210702341137,14.165441745258
319.605351170569,15.5197751588061
320,16.7953055364637
